loyalty_number,primary_segment,next_best_action,priority_band,retention_priority_score,recovery_potential_band,recovery_potential_score_v2,clv,loyalty_value_at_risk,clv_tier,loyalty_card,province,city,behavioral_churn,formal_churn,churn_status_group,active_month_rate,inactive_months,flights_last_6m,points_collector_flag,sharp_drop_flag,seasonal_flag
455319,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6555.36,0.0,High Value,Aurora,New Brunswick,Fredericton,0,0,Healthy Active,0.6666666666666666,8,12,1,0,0
400265,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6553.94,0.0,High Value,Nova,Quebec,Quebec City,0,0,Healthy Active,0.6666666666666666,8,7,1,0,0
777561,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6552.4,0.0,High Value,Aurora,Saskatchewan,Regina,0,0,Healthy Active,0.6666666666666666,8,11,1,0,0
919557,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6545.8,0.0,High Value,Star,Ontario,Trenton,0,0,Healthy Active,0.5416666666666666,11,7,1,0,0
924794,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6545.8,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.7083333333333334,7,15,1,0,0
796627,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6537.05,0.0,High Value,Aurora,British Columbia,Victoria,0,0,Healthy Active,0.5454545454545454,5,30,1,0,0
382149,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6532.01,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.6666666666666666,8,18,1,0,0
244611,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6529.91,0.0,High Value,Nova,Quebec,Tremblant,0,0,Healthy Active,0.7083333333333334,7,12,1,0,0
911003,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6529.43,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.5,12,18,1,0,0
160773,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6521.37,0.0,High Value,Aurora,Quebec,Hull,0,0,Healthy Active,0.7083333333333334,7,14,1,0,0
496014,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6521.37,0.0,High Value,Aurora,Manitoba,Winnipeg,0,0,Healthy Active,0.6666666666666666,8,8,1,0,0
623222,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6521.37,0.0,High Value,Aurora,Manitoba,Winnipeg,0,1,Recently Active Churn,0.4583333333333333,13,6,0,0,0
660119,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6516.21,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.6666666666666666,8,14,1,0,0
491987,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6514.43,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.75,6,12,1,0,0
106839,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6511.47,0.0,High Value,Nova,Ontario,London,0,0,Healthy Active,0.6666666666666666,8,18,1,0,0
501131,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6508.76,0.0,High Value,Star,New Brunswick,Fredericton,0,0,Healthy Active,0.6666666666666666,8,18,1,0,0
943553,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6507.75,0.0,High Value,Nova,British Columbia,Vancouver,0,0,Healthy Active,0.75,6,7,1,0,0
360805,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6503.4,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.5416666666666666,11,5,1,0,0
378857,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6503.4,0.0,High Value,Aurora,British Columbia,Dawson Creek,0,0,Healthy Active,0.7083333333333334,7,11,1,0,0
448136,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6503.4,0.0,High Value,Aurora,Alberta,Calgary,0,0,Healthy Active,0.7916666666666666,5,9,1,0,0
791978,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6503.4,0.0,High Value,Aurora,Ontario,Toronto,0,0,Healthy Active,0.6666666666666666,8,7,1,0,0
798832,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6503.4,0.0,High Value,Star,New Brunswick,Moncton,0,0,Healthy Active,0.5,12,8,0,0,0
834523,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6503.4,0.0,High Value,Nova,British Columbia,Vancouver,0,0,Healthy Active,0.5,12,15,1,0,0
939961,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6503.4,0.0,High Value,Star,Quebec,Tremblant,0,0,Healthy Active,0.625,9,10,1,0,0
951624,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6503.4,0.0,High Value,Nova,Ontario,Toronto,0,0,Healthy Active,0.7916666666666666,5,12,1,0,0
700918,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6503.22,0.0,High Value,Aurora,British Columbia,Vancouver,0,0,Healthy Active,0.6666666666666666,8,15,1,0,0
781052,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6503.14,0.0,High Value,Nova,British Columbia,Vancouver,0,0,Healthy Active,0.6666666666666666,8,9,1,0,0
891696,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6496.2,0.0,High Value,Nova,Ontario,Trenton,0,0,Healthy Active,0.6666666666666666,8,18,1,0,0
489221,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6494.24,0.0,High Value,Nova,British Columbia,Dawson Creek,0,0,Healthy Active,0.5416666666666666,11,12,1,0,0
788354,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6488.9,0.0,High Value,Nova,New Brunswick,Fredericton,0,0,Healthy Active,0.7083333333333334,7,16,1,0,0
326988,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6486.11,0.0,High Value,Nova,Quebec,Montreal,0,0,Healthy Active,0.5,12,15,1,0,0
169129,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6481.38,0.0,High Value,Aurora,Ontario,Toronto,0,0,Healthy Active,0.6666666666666666,8,13,1,0,0
475172,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6481.38,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.4166666666666667,14,16,1,0,0
822305,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6480.68,0.0,High Value,Star,Yukon,Whitehorse,0,0,Healthy Active,0.5416666666666666,11,8,1,0,0
585854,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6478.8,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.7083333333333334,7,15,1,0,0
650420,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6473.33,0.0,High Value,Aurora,British Columbia,Vancouver,0,0,Healthy Active,0.5833333333333334,10,13,1,0,0
790450,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6470.54,0.0,High Value,Aurora,Ontario,Toronto,0,0,Healthy Active,0.6666666666666666,8,12,1,0,0
222280,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6466.3,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.3636363636363636,7,25,1,0,0
522618,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6464.42,0.0,High Value,Aurora,Ontario,Trenton,0,0,Healthy Active,0.6666666666666666,8,16,1,0,0
635616,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6451.26,0.0,High Value,Nova,Ontario,Trenton,0,0,Healthy Active,0.6666666666666666,8,15,1,0,0
347013,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6446.71,0.0,High Value,Nova,Quebec,Quebec City,0,0,Healthy Active,0.8181818181818182,2,30,1,0,0
597837,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6446.71,0.0,High Value,Star,Nova Scotia,Halifax,0,0,Healthy Active,0.75,6,9,1,0,0
498694,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6439.78,0.0,High Value,Aurora,Ontario,Ottawa,0,0,Healthy Active,0.625,9,6,1,0,0
103217,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6439.33,0.0,High Value,Star,Quebec,Montreal,0,0,Healthy Active,0.4583333333333333,13,12,1,0,0
907636,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6439.33,0.0,High Value,Nova,British Columbia,Victoria,0,0,Healthy Active,0.5833333333333334,10,9,1,0,0
522285,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6439.0,0.0,High Value,Nova,Manitoba,Winnipeg,0,0,Healthy Active,0.3636363636363636,7,20,1,0,0
972121,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6439.0,0.0,High Value,Nova,Quebec,Montreal,0,0,Healthy Active,0.75,6,5,1,0,0
182459,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6438.97,0.0,High Value,Star,British Columbia,Whistler,0,0,Healthy Active,0.5416666666666666,11,11,1,0,0
168887,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6418.25,0.0,High Value,Aurora,British Columbia,Dawson Creek,0,0,Healthy Active,0.5454545454545454,5,23,1,0,0
589074,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6414.08,0.0,High Value,Nova,Quebec,Montreal,0,1,Recently Active Churn,0.1818181818181818,9,8,0,0,0
954329,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6414.08,0.0,High Value,Aurora,British Columbia,West Vancouver,0,0,Healthy Active,0.1666666666666666,20,6,0,0,0
566696,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6412.37,0.0,High Value,Aurora,New Brunswick,Fredericton,0,0,Healthy Active,0.625,9,13,1,0,0
375056,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6411.12,0.0,High Value,Star,Ontario,Trenton,0,1,Recently Active Churn,0.25,18,4,0,0,0
331706,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6410.97,0.0,High Value,Aurora,Alberta,Banff,0,0,Healthy Active,0.7083333333333334,7,13,1,0,0
231641,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6408.79,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.7916666666666666,5,11,1,0,0
981150,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6408.79,0.0,High Value,Star,Alberta,Calgary,0,0,Healthy Active,0.6666666666666666,8,8,1,0,0
516984,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6405.74,0.0,High Value,Star,Ontario,Sudbury,0,0,Healthy Active,0.7083333333333334,7,20,1,0,0
920145,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6403.58,0.0,High Value,Nova,Ontario,Toronto,0,0,Healthy Active,0.3333333333333333,16,4,1,0,0
565811,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6395.35,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.6666666666666666,8,10,1,0,0
801953,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6395.35,0.0,High Value,Aurora,Manitoba,Winnipeg,0,0,Healthy Active,0.6666666666666666,8,13,1,0,0
486860,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6393.87,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.5454545454545454,5,52,1,0,0
795486,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6393.87,0.0,High Value,Nova,British Columbia,West Vancouver,0,0,Healthy Active,0.625,9,5,1,0,0
140823,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6388.21,0.0,High Value,Nova,Manitoba,Winnipeg,0,0,Healthy Active,0.5833333333333334,10,15,1,0,0
275118,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6383.48,0.0,High Value,Star,British Columbia,Whistler,0,0,Healthy Active,0.625,9,18,1,0,0
204994,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6382.58,0.0,High Value,Aurora,Manitoba,Winnipeg,0,0,Healthy Active,0.7083333333333334,7,18,1,0,0
260838,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6382.58,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.5833333333333334,10,14,1,0,0
898438,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6371.32,0.0,High Value,Nova,Ontario,Ottawa,0,0,Healthy Active,0.5833333333333334,10,17,1,0,0
146099,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6369.26,0.0,High Value,Nova,British Columbia,West Vancouver,0,0,Healthy Active,0.6363636363636364,4,43,1,0,0
281550,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6369.26,0.0,High Value,Star,Quebec,Tremblant,0,0,Healthy Active,0.4166666666666667,14,9,1,0,0
624980,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6369.26,0.0,High Value,Nova,British Columbia,Vancouver,0,0,Healthy Active,0.5416666666666666,11,19,1,0,0
773397,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6369.26,0.0,High Value,Star,Alberta,Calgary,0,0,Healthy Active,0.5833333333333334,10,15,1,0,0
195994,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6366.23,0.0,High Value,Star,British Columbia,Victoria,0,0,Healthy Active,0.9090909090909092,1,46,1,0,0
239955,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6366.23,0.0,High Value,Nova,Quebec,Hull,0,0,Healthy Active,0.7272727272727273,3,48,1,0,0
263766,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6366.23,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.5416666666666666,11,17,1,0,0
319430,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6366.23,0.0,High Value,Star,British Columbia,Whistler,0,0,Healthy Active,0.6363636363636364,4,16,1,0,0
554255,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6366.23,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.125,21,2,0,0,0
702915,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6366.23,0.0,High Value,Aurora,Nova Scotia,Halifax,0,0,Healthy Active,0.625,9,7,1,0,0
993170,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6366.23,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.5454545454545454,5,52,1,0,0
472879,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6358.25,0.0,High Value,Aurora,Ontario,Toronto,0,0,Healthy Active,0.6666666666666666,8,10,1,0,0
719213,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6333.03,0.0,High Value,Aurora,British Columbia,Vancouver,0,0,Healthy Active,0.625,9,13,1,0,0
827819,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6333.03,0.0,High Value,Nova,Quebec,Hull,0,0,Healthy Active,0.7083333333333334,7,9,1,0,0
576354,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6331.34,0.0,High Value,Nova,British Columbia,Vancouver,0,0,Healthy Active,0.7083333333333334,7,12,1,0,0
418958,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6328.18,0.0,High Value,Aurora,British Columbia,Whistler,0,0,Healthy Active,0.7916666666666666,5,14,1,0,0
746502,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6328.18,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.5454545454545454,5,19,1,0,0
471015,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6323.92,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.8181818181818182,2,50,1,0,0
206366,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6317.37,0.0,High Value,Nova,Ontario,Ottawa,0,0,Healthy Active,0.625,9,9,1,0,0
470123,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6310.4,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.6666666666666666,8,5,1,0,0
311684,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6307.5,0.0,High Value,Aurora,Ontario,Kingston,0,0,Healthy Active,0.75,6,16,1,0,0
560713,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6305.93,0.0,High Value,Nova,New Brunswick,Fredericton,0,0,Healthy Active,0.6666666666666666,8,20,1,0,0
723672,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6305.93,0.0,High Value,Nova,Quebec,Tremblant,0,0,Healthy Active,0.625,9,4,0,0,0
115354,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6297.0,0.0,High Value,Star,New Brunswick,Fredericton,0,0,Healthy Active,0.6666666666666666,8,15,1,0,0
346529,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6297.0,0.0,High Value,Star,Quebec,Montreal,0,0,Healthy Active,0.625,9,15,1,0,0
710598,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6293.96,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.6363636363636364,4,33,1,0,0
874842,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6292.74,0.0,High Value,Nova,British Columbia,Vancouver,0,0,Healthy Active,0.4166666666666667,14,11,1,0,0
333680,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6291.66,0.0,High Value,Aurora,Ontario,Toronto,0,0,Healthy Active,0.7083333333333334,7,10,1,0,0
545917,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6291.66,0.0,High Value,Aurora,British Columbia,Vancouver,0,0,Healthy Active,0.625,9,12,1,0,0
506170,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6291.59,0.0,High Value,Nova,Ontario,Toronto,0,0,Healthy Active,0.5416666666666666,11,15,1,0,0
523642,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6291.59,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.625,9,16,1,0,0
941170,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6289.95,0.0,High Value,Aurora,Ontario,Toronto,0,0,Healthy Active,0.75,6,13,1,0,0
241967,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6288.16,0.0,High Value,Aurora,British Columbia,Vancouver,0,0,Healthy Active,0.7083333333333334,7,19,1,0,0
811746,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6288.16,0.0,High Value,Star,Ontario,Trenton,0,0,Healthy Active,0.6666666666666666,8,11,1,0,0
713132,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6285.48,0.0,High Value,Aurora,Alberta,Edmonton,0,0,Healthy Active,0.8333333333333334,4,13,1,0,0
314065,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6285.15,0.0,High Value,Star,Ontario,Kingston,0,1,Recently Active Churn,0.5,12,6,0,0,0
442956,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6285.02,0.0,High Value,Aurora,Newfoundland,St. John's,0,0,Healthy Active,0.5833333333333334,10,13,1,0,0
944750,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6285.02,0.0,High Value,Star,Quebec,Quebec City,0,0,Healthy Active,0.625,9,12,1,0,0
211589,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6279.82,0.0,High Value,Star,British Columbia,Whistler,0,0,Healthy Active,0.5,12,11,1,0,0
391106,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6278.76,0.0,High Value,Aurora,British Columbia,Vancouver,0,0,Healthy Active,0.4166666666666667,14,5,0,0,0
797845,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6277.84,0.0,High Value,Aurora,Ontario,Toronto,0,0,Healthy Active,0.5833333333333334,10,6,0,0,0
271911,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6275.16,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.6666666666666666,8,15,1,0,0
380255,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6274.45,0.0,High Value,Nova,Ontario,Ottawa,0,0,Healthy Active,0.625,9,12,1,0,0
135392,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6273.91,0.0,High Value,Star,Alberta,Edmonton,0,0,Healthy Active,0.7916666666666666,5,13,1,0,0
147272,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6273.91,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.5833333333333334,10,12,1,0,0
830811,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6273.91,0.0,High Value,Star,Quebec,Montreal,0,0,Healthy Active,0.5833333333333334,10,15,1,0,0
893866,Healthy / Monitor,Monitor only,Low Priority,10,No Recovery Action Needed,0,6273.91,0.0,High Value,Star,British Columbia,Victoria,0,1,Recently Active Churn,0.8181818181818182,2,56,1,0,0
